,State Abbreviation,Average Household Income 2020/2021,"Percent Change in Household Income, 1984-2019","Average Yearly Percent Change in Household Income, 1984-2019",MinWage,City,Average House Price 2020/2021,"Percent Change in Housing Prices, 2000-2019","Average Yearly Percent Change in Housing Prices, 2000-2019",Violent Crime Total,Property Crime Total,Property Crime Per Capita,Violent Crime Per Capita,Total Crime Per Capita,State,County,TotalPop,Men,Women,VotingAgeCitizen,Employed,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Population
156,CO,1.211682547,-1.331282307,-1.331282307,0.627236341,Lakewood,0.358106029,0.672101983,0.672101983,0.083770053,0.559026772,2.413719871,0.557028631,2.127578535,Colorado,Jefferson County,-0.407023076,-0.403792092,-0.410129178,-0.380368769,-0.375032588,-0.362421984,1.095441322,-0.895607357,-0.021075204,-0.571605079,-0.325287365,0.882704494,1.035002362,-1.450156583,-1.327312012,1.212164644,-1.358735473,0.237868016,-0.347394813,-1.174676273,0.211823181,-1.077071327,-0.177234011,-0.724984502,-0.498485596,1.84441868,0.392024144,-0.099415552,-0.004109738,0.254972236,0.071967023,-1.228293367,0.046075279
157,FL,-1.326232407,-0.654708389,-0.654708389,-0.284250644,Hollywood,-0.224826954,1.193956286,1.193956286,-0.092888966,-0.034238382,-0.189687367,-0.234654027,-0.213753459,Florida,Broward County,0.181109819,0.172059506,0.189879603,0.203949737,0.207198158,0.305065079,-0.774207721,1.158218468,-0.222140061,-0.491179261,-0.378732259,-0.327357425,-0.062280721,-0.196294234,-0.17629645,-0.22731577,0.620582578,1.727763656,-0.047482546,-0.870207709,0.37263615,-0.417867103,-0.218785,-0.754394444,0.219846846,0.154487896,0.470071554,0.567782552,-0.707180206,0.227336363,0.071967023,0.3287789,0.044106925
158,NJ,1.475833965,0.350274481,0.350274481,0.783898167,Paterson,-0.16324927,-0.259784121,-0.259784121,0.254196339,-0.17178642,-0.719986188,1.591464447,-0.204982197,New Jersey,Passaic County,-0.43073042,-0.432895722,-0.428597989,-0.454550435,-0.437701686,1.221109389,-0.9077905,-0.001920052,-0.216554926,-0.185245756,-0.432177154,-0.040657617,-0.524123575,0.67703326,0.650699418,-1.044022873,-0.244029278,0.037208671,-0.262713702,2.318971487,-1.262074199,2.0882967,0.956276951,0.721984626,0.110733057,-0.675442525,0.341398796,1.161832692,-0.747559253,-1.148930127,-0.42533908,-0.389152625,0.042453279
159,IL,0.457551781,0.224546057,0.224546057,0.427848563,Naperville,0.087466383,-0.876969313,-0.876969313,,,,,,Illinois,DuPage County,-0.243938309,-0.244718299,-0.243163748,-0.22596157,-0.206306803,-0.426019965,0.557541202,-0.623363724,-0.272406276,0.811403599,-0.405454707,1.485384784,1.323160062,-1.65754808,-1.522537266,1.23538207,-2.080436279,0.879977921,-1.130695086,-0.45994922,0.120119918,-1.486846925,0.42276226,-0.660282631,-0.889476672,0.695746866,0.775933028,1.365760351,-0.994584013,-1.093658381,0.237735724,-0.860003819,0.039351978
160,NY,-0.136317125,0.85122595,0.85122595,0.855108088,Syracuse,-0.843068101,-0.660651903,-0.660651903,0.160315802,0.048219049,0.402720772,1.16699936,0.617537399,New York,Onondaga County,-0.449750037,-0.453262951,-0.446308443,-0.436934596,-0.452002061,-0.90446349,0.770661818,0.127168114,0.001265336,-0.262517621,-0.405454707,-0.482767313,-0.26887812,0.61043966,0.47852159,0.305319298,0.270450504,0.578988903,-0.686119255,-0.565739145,-0.16296407,-0.815765148,0.183428568,1.851326385,-0.625785016,-0.57320472,-1.246971479,-0.114931787,0.511316924,-0.86704422,-1.419951287,0.22155536,0.038794087
161,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Mesquite,-0.59522216,0.079541503,0.079541503,-0.042832331,0.15239146,0.972518708,0.147845651,0.838564135,Texas,Dallas County,0.474557044,0.475894305,0.473225018,0.365536037,0.506849024,1.006393271,-1.255513611,0.747784298,-0.205384656,-0.063818541,-0.378732259,-0.20287491,0.113072248,0.443004324,0.795762628,-0.486804649,-0.258320383,0.007109769,1.173336799,0.244456864,0.190558656,0.930235227,-0.193854407,-0.719102514,-0.016566363,-0.350687143,0.276007723,0.873674042,-1.082467821,0.337879856,0.237735724,-0.487052378,0.035403827
162,OH,-1.05075814,-1.396314957,-1.396314957,-0.533485367,Dayton,-1.017912912,-1.393665948,-1.393665948,0.274063174,0.191835383,1.164447776,1.795725482,1.399626994,Ohio,Montgomery County,-0.42123081,-0.425846462,-0.416721126,-0.400631347,-0.435314097,-1.073085659,0.536637026,1.025820349,-0.194214387,-0.700917179,-0.405454707,-0.98098177,-0.704075946,0.911062196,1.317719037,-0.31472255,0.709901985,-0.484505628,-0.717874672,0.858554477,0.712868548,-0.625724291,-0.183882169,-0.213251518,-0.953126383,-1.078379758,-0.87993771,0.310656373,0.017267405,-0.828353997,0.237735724,0.888206061,0.035034761
163,GA,-1.164809228,-1.216833768,-1.216833768,-1.263387054,Savannah,-0.627766015,-0.748681761,-0.748681761,,,,,,Georgia,Chatham County,-0.530522883,-0.53240192,-0.528661048,-0.536572173,-0.536640337,-0.914382441,-0.571794122,2.647697309,-0.199799521,-0.64099206,-0.218397577,-1.020194128,-0.65675104,1.323942515,1.625469958,-0.452661375,1.753152655,-0.344044086,-0.365036711,0.030296773,-0.418138368,0.24133712,-0.092469995,1.016084043,1.520119495,-0.062015692,-1.097204826,0.064613218,0.100400738,-0.419343072,0.403504425,1.345071577,0.03336681
164,TN,-1.349749093,1.39232214,1.39232214,-1.263387054,Clarksville,-0.570412219,-0.754917162,-0.754917162,0.070720269,-0.004551327,-0.129439488,0.4614665,0.006073896,Tennessee,Montgomery County,-0.571931143,-0.569840422,-0.573918766,-0.590948361,-0.587583035,-0.668742534,0.305671382,0.658415568,-0.021075204,-0.64572299,0.609998285,-0.79346303,-1.015981942,0.245126199,0.310410954,-0.900621124,0.377633792,0.127505376,0.53117171,0.966924643,1.099617095,-1.528418362,-0.527924353,0.022028015,-0.407557439,-1.270827392,-0.331496446,-1.821717634,2.185859763,-0.557522439,0.403504425,0.510592727,0.032179504
165,CA,0.737961649,0.014144149,0.014144149,1.13994777,Orange,1.323742302,1.101265,1.101265,-0.233904544,-0.143705679,-0.521651406,-0.851256783,-0.63831837,California,Orange County,0.742200484,0.746425628,0.73804658,0.757131142,0.794716641,0.671482803,-0.666627697,-0.855060433,-0.183044117,1.880593888,0.342773814,1.249478641,0.886966968,-0.767096517,-0.790442563,0.557979523,-0.501269169,0.669285609,-0.654363839,-0.560578661,0.292894182,0.027541156,-0.376678755,-0.460295028,-0.071123257,0.527355186,0.394133533,0.186526493,-0.659675445,1.045358213,0.735041828,-0.542995094,0.025347486
166,CA,0.737961649,0.014144149,0.014144149,1.13994777,Pasadena,1.877651844,2.098484772,2.098484772,-0.142750828,-0.069339309,-0.176507895,-0.387748742,-0.240294304,California,Los Angeles County,3.82385639,3.82666945,3.820850223,3.759571544,3.818642505,1.561271066,-1.541543912,-0.340362744,-0.149533307,1.260841995,0.155716684,0.028345693,-0.093837543,0.366897353,0.341592766,-0.239607348,0.288314386,0.172653729,-0.223901526,0.321864126,-0.451364188,0.086928923,0.396169628,0.092611875,0.256218109,0.250711713,1.128201071,-0.239061666,-0.512410684,1.785999617,0.071967023,0.417354867,0.024666573
167,CA,0.737961649,0.014144149,0.014144149,1.13994777,Fullerton,1.153677898,1.044894686,1.044894686,-0.139634461,-0.031739672,0.046833552,-0.356645164,-0.048432467,California,Orange County,0.742200484,0.746425628,0.73804658,0.757131142,0.794716641,0.671482803,-0.666627697,-0.855060433,-0.183044117,1.880593888,0.342773814,1.249478641,0.886966968,-0.767096517,-0.790442563,0.557979523,-0.501269169,0.669285609,-0.654363839,-0.560578661,0.292894182,0.027541156,-0.376678755,-0.460295028,-0.071123257,0.527355186,0.394133533,0.186526493,-0.659675445,1.045358213,0.735041828,-0.542995094,0.022520839
168,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Killeen,-0.769228038,,,0.071109814,-0.111103462,-0.540356545,0.527219701,-0.316870677,Texas,Bell County,-0.507908987,-0.505063757,-0.510633447,-0.523223307,-0.533867863,0.220462261,-0.526926623,0.749439275,-0.149533307,-0.603144616,1.759063513,-0.835514099,-1.097883035,0.264152942,0.643920763,-0.945690246,0.884968022,1.261230678,0.520586571,0.118025003,0.421810364,1.666643549,-0.642605081,0.022028015,-0.489392781,-0.976141953,-1.158377121,-1.894865599,2.314122618,-0.645957233,-0.42533908,0.813615773,0.017273804
169,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Frisco,0.28048142,-0.457266104,-0.457266104,-0.227282265,-0.186600201,-1.186345627,-0.962652878,-1.213926242,Texas,Collin County,-0.251809276,-0.252291526,-0.251323085,-0.270536238,-0.217656707,-0.359504646,0.081843749,-0.239409178,-0.138363037,1.218263621,-0.271842471,1.732690827,1.390343846,-1.581441108,-1.518470073,2.195490923,-2.298375631,0.167637245,-1.240074854,-1.67008275,0.639771744,-1.492785702,-0.546206788,-1.113195732,-0.725805989,2.211271982,0.548118965,0.827125337,-0.925702108,0.100211346,-0.093801678,-1.302883656,0.016255295
170,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,McAllen,-0.755958165,,,-0.22961954,-0.107176918,-0.402439613,-0.844923359,-0.538418772,Texas,Hidalgo County,-0.284859263,-0.286981447,-0.282779213,-0.399625586,-0.367689959,4.100522553,-2.567887932,-0.949394092,-0.266821141,-0.830229279,-0.432177154,-1.665445712,-2.100450472,3.205687376,3.355382627,-1.515200049,2.14973082,0.724466929,1.646139667,-0.263850823,0.444403922,-0.435683434,-0.669197713,-0.913208129,2.40212262,0.190571827,-0.814546636,-1.941414304,0.755966445,3.079358487,0.071967023,0.543225978,0.015820427
171,MI,-0.760428682,-1.417570809,-1.417570809,-0.330537093,Warren,-0.790118389,-1.208541542,-1.208541542,-0.033678005,-0.18618375,-0.686880822,0.260354595,-0.502973731,Michigan,Macomb County,-0.274004593,-0.277928145,-0.270177191,-0.227009536,-0.27377531,-1.079503804,1.093911748,0.024559572,-0.166288712,-0.385521814,-0.405454707,-0.44765707,-0.479079652,-0.285719925,-0.180363643,-0.751756452,0.016783389,0.318131754,-0.273298841,1.444269426,1.32023654,-0.73856105,-0.559503104,-0.983791989,-1.007683277,-1.5294289,0.240148101,1.532005726,-1.127597344,-1.193147524,-0.093801678,0.165612644,0.010767938
172,WA,1.219521442,1.014212342,1.014212342,1.314412076,Bellevue,2.499090409,1.751870921,1.751870921,-0.233709771,0.149952243,0.749562683,-0.878570105,0.403780347,Washington,King County,0.282075543,0.296686457,0.267876017,0.355658692,0.402708373,-0.68507963,0.237350419,-0.490965605,-0.021075204,1.543120847,1.652173724,1.39430437,1.81820819,-0.945947899,-1.057521556,1.751628367,-1.155087226,-1.843972693,-0.975446383,-0.816022626,-1.635532417,0.039418709,1.360152557,1.069021938,0.483538502,1.032530225,0.759057912,0.264107668,-0.258260211,-0.060076719,0.071967023,-0.897298963,0.008247415
173,UT,1.353024605,2.79941865,2.79941865,-1.263387054,West Valley City,-0.09901268,-0.079261644,-0.079261644,,,,,,Utah,Salt Lake County,-0.166397477,-0.15625414,-0.176229049,-0.174446723,-0.133766766,-0.22589054,0.773211108,-0.844303085,0.090627495,-0.355559254,3.389132789,0.379074777,-0.093167577,-0.807052677,-0.847383262,0.343559765,-1.305143829,1.105719685,-0.297997498,-0.0600117,-0.259983465,1.132153638,-0.044270849,-0.125021693,-0.04384481,0.352949518,-0.833531141,0.359421683,-0.042113547,-0.789663774,-0.259570379,-1.256264726,0.007065831
174,SC,-1.059758353,-0.152196206,-0.152196206,-1.263387054,Columbia,-0.75128247,-1.278429972,-1.278429972,0.076953001,0.251447465,1.672803001,0.886804818,1.596901791,South Carolina,Richland County,-0.477596168,-0.479606296,-0.475610939,-0.469900808,-0.481206698,-0.966311068,-0.770128858,2.993587396,-0.222140061,-0.585797871,-0.245120024,-0.887541324,-0.601608572,1.280181006,1.122493782,-0.092108406,1.1743629,0.578988903,-1.102468049,-0.163221382,0.023100523,-1.07113255,-0.399947309,1.698394689,1.383727259,-0.230407372,-1.048688868,-1.4072125,1.96733786,-1.02180511,-1.419951287,0.990767708,0.006433555
175,KS,0.235740075,-0.558155488,-0.558155488,-1.263387054,Olathe,-0.266525937,,,-0.166902667,-0.212479698,-0.906647365,-0.521427231,-0.875341139,Kansas,Johnson County,-0.400474801,-0.401209164,-0.399733209,-0.396001699,-0.369077594,-0.783102206,1.160703137,-0.5968841,-0.183044117,-0.234132038,-0.378732259,1.230719511,1.345565844,-1.752681793,-1.67437913,1.800794681,-2.008980753,0.172653729,-1.257716752,-1.123071432,1.11157839,-1.445275487,-0.669197713,-1.04849386,-0.989497645,0.581481083,-1.0423607,0.838208362,-0.707180206,-0.424870247,-0.42533908,-1.605906702,0.002219333
176,MI,-0.760428682,-1.417570809,-1.417570809,-0.330537093,Sterling Heights,-0.507682716,-1.189163103,-1.189163103,-0.211895206,-0.294639664,-1.257552667,-0.711652547,-1.211332428,Michigan,Macomb County,-0.274004593,-0.277928145,-0.270177191,-0.227009536,-0.27377531,-1.079503804,1.093911748,0.024559572,-0.166288712,-0.385521814,-0.405454707,-0.44765707,-0.479079652,-0.285719925,-0.180363643,-0.751756452,0.016783389,0.318131754,-0.273298841,1.444269426,1.32023654,-0.73856105,-0.559503104,-0.983791989,-1.007683277,-1.5294289,0.240148101,1.532005726,-1.127597344,-1.193147524,-0.093801678,0.165612644,0.000328226
177,CT,0.798253399,-0.826907161,-0.826907161,0.783898167,New Haven,-0.578560406,-0.392589959,-0.392589959,0.033908191,0.097122374,0.875808371,0.669255106,0.886201372,Connecticut,New Haven County,-0.274843524,-0.282047865,-0.267832223,-0.233343112,-0.263732897,-0.140704253,0.251626441,0.062624031,-0.255650871,-0.365021115,-0.458899601,0.192905463,0.329806918,-0.388464336,-0.418972287,0.374971576,0.066802257,-0.193549577,-0.516757034,-0.279332275,-0.018099494,-0.364418112,0.090354354,0.992556089,-0.625785016,-0.476980903,-0.188057962,0.186526493,-0.144248784,-0.170620212,1.232347931,0.645787625,-0.001285366
178,FL,-1.326232407,-0.654708389,-0.654708389,-0.284250644,Miramar,-0.108881531,0.631890117,0.631890117,-0.168071304,-0.250317307,-1.094568466,-0.528167037,-1.032026422,Florida,Broward County,0.181109819,0.172059506,0.189879603,0.203949737,0.207198158,0.305065079,-0.774207721,1.158218468,-0.222140061,-0.491179261,-0.378732259,-0.327357425,-0.062280721,-0.196294234,-0.17629645,-0.22731577,0.620582578,1.727763656,-0.047482546,-0.870207709,0.37263615,-0.417867103,-0.218785,-0.754394444,0.219846846,0.154487896,0.470071554,0.567782552,-0.707180206,0.227336363,0.071967023,0.3287789,-0.002349651
179,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Waco,-0.751661423,,,0.073057543,0.144002934,0.881208844,0.718014458,0.902572938,Texas,McLennan County,-0.548164382,-0.548505382,-0.547793859,-0.566375174,-0.555086842,0.291645322,-0.116490987,0.297630693,-0.194214387,-0.741918577,-0.432177154,-1.007393891,-1.180993682,1.160312527,0.982853496,-0.852820541,0.409788779,0.438527361,0.908708328,0.427654051,0.674326597,0.698622932,-0.640943041,-0.060319821,-0.689434727,-0.916002067,-1.413613247,0.317306188,-0.239258306,-0.259055007,0.735041828,-0.617585382,-0.005948762
180,CA,0.737961649,0.014144149,0.014144149,1.13994777,Thousand Oaks,1.406519484,0.451622497,0.451622497,-0.274417307,-0.272329753,-1.101843517,-1.049501731,-1.16543514,California,Ventura County,-0.281181179,-0.278741105,-0.283528834,-0.294066466,-0.277758354,1.123086813,-0.472371825,-0.844303085,-0.127192767,0.059185652,-0.058062894,1.144051943,0.594460298,-0.949753248,-0.900256768,0.099093926,-0.533424156,-0.258763864,1.16980842,-0.524455272,0.181255427,1.060888316,-0.516290076,-0.401475144,-0.498485596,0.71980282,0.193741533,-0.675732851,0.093275023,1.459896312,0.071967023,-0.21200069,-0.006804195
181,IA,-0.152091692,1.156884172,1.156884172,-1.263387054,Cedar Rapids,-0.771905919,-1.018777139,-1.018777139,-0.129311498,0.041674808,0.50052362,-0.272045302,0.346544703,Iowa,Linn County,-0.559565333,-0.558732661,-0.560332976,-0.571861078,-0.550621062,-1.049163483,1.469167187,-0.527375087,-0.227725196,-0.64099206,-0.271842471,-0.248513134,-0.102840131,-0.856522208,-0.749770635,-0.104399985,-0.829964586,0.523807583,0.093652639,0.45087623,0.949436388,-0.394111996,-0.564489223,-0.272071401,-0.707620358,-1.102435713,-1.4431447,1.206164792,-0.96133068,-0.795190949,0.569273126,-1.382135837,-0.00766821
182,SC,-1.059758353,-0.152196206,-0.152196206,-1.263387054,Charleston,-0.043925401,0.098886354,0.098886354,-0.057050752,-0.048576218,-0.061594373,0.062021807,-0.035571223,South Carolina,Charleston County,-0.485143888,-0.487321769,-0.482995319,-0.4742386,-0.47752187,-0.956392116,0.209308233,1.519830831,-0.205384656,-0.77503509,-0.298564918,-0.30965396,0.567883686,0.526721992,0.479877321,0.349022688,0.688465328,-0.278829799,-0.305054257,-0.787639963,-0.133725348,-0.881091693,-0.381664874,1.145487786,1.483748232,0.71980282,-0.694311436,-0.640267171,0.644330255,0.089156997,0.237735724,-0.612923489,-0.008898431
183,CA,0.737961649,0.014144149,0.014144149,1.13994777,Visalia,-0.345711512,0.042562315,0.042562315,-0.08782487,-0.062676082,-0.065687162,-0.057153806,-0.068072645,California,Tulare County,-0.453678647,-0.449839153,-0.457371907,-0.509985318,-0.498026995,2.419552072,-1.367682356,-0.860025362,0.09621263,-0.536911589,-0.058062894,-1.227297688,-1.718655009,2.343775928,2.086418475,-1.929016524,-0.090399899,-2.024566104,5.230973351,0.92564077,0.008481162,2.979113218,-0.389975072,-0.583816782,0.33805345,-1.270827392,-0.614154636,-0.423039881,0.359301687,0.172064616,1.398116632,1.764641948,-0.009573622
184,KS,0.235740075,-0.558155488,-0.558155488,-1.263387054,Topeka,-0.850618633,-1.045903538,-1.045903538,,,,,,Kansas,Shawnee County,-0.578018272,-0.578581324,-0.577430103,-0.594983565,-0.581338211,-0.463945367,0.72069574,-0.226996854,0.057116686,-0.792381835,-0.378732259,-0.744616261,-0.636972196,-0.030761572,-0.032588972,-0.250533196,0.006065061,-0.028005617,0.07953912,0.430234293,0.672997564,0.520459629,-0.531248432,-0.254425436,-0.098401704,-1.318939301,-1.666739984,-0.759963841,1.304646439,-1.121294254,-0.922645184,-0.477728592,-0.009813945
185,NJ,1.475833965,0.350274481,0.350274481,0.783898167,Elizabeth,-0.162298978,-0.436342577,-0.436342577,-0.027834818,-0.079393642,-0.098715823,0.31244904,-0.004996263,New Jersey,Union County,-0.409997912,-0.411919898,-0.408103104,-0.436636302,-0.40093635,0.602050145,-0.931753823,0.78005634,-0.261236006,-0.243593899,-0.458899601,0.914862502,0.637846733,-0.885062323,-0.717233092,-0.178149456,-0.315484803,0.082357023,-0.403848886,0.819850846,-1.118538656,-0.786071264,1.210568999,0.133785794,3.184104772,-0.765652353,1.098669618,0.576648972,-0.129997355,-1.121294254,-0.259570379,0.282159969,-0.010160123
186,FL,-1.326232407,-0.654708389,-0.654708389,-0.284250644,Gainesville,-0.563126788,-0.35128034,-0.35128034,0.101883932,0.082487072,0.704410964,0.973759216,0.819211945,Florida,Alachua County,-0.541892352,-0.543267503,-0.54051869,-0.545163346,-0.547748872,-0.698499387,0.205229369,0.726269604,-0.132777902,-0.065395517,-0.325287365,-1.125554701,-0.786470155,2.022223975,0.725264619,1.000476348,0.645592012,-0.238697929,-1.137751845,-1.401737575,-0.529777124,-0.649479398,0.087030275,1.151369774,2.693092723,-0.206351418,-1.061345205,-2.429067403,3.033819753,-0.972060538,-1.088413885,0.118993714,-0.010360392
187,CO,1.211682547,-1.331282307,-1.331282307,0.627236341,Thornton,0.16888828,-0.000276034,-0.000276034,-0.133596501,0.136863762,0.733884064,-0.378371122,0.513086625,Colorado,Adams County,-0.440801585,-0.435117634,-0.446285727,-0.469390774,-0.43034135,1.10091504,-0.352045352,-0.748314449,-0.026660339,-0.342943439,-0.191675129,0.029122227,-0.611396015,-0.491208747,-0.406770709,-1.09728638,0.220431637,-0.063121002,2.087187118,0.422493567,0.084236032,1.126214861,-0.059229204,-0.754394444,-0.862198225,0.034208125,0.683119891,0.782793237,-0.600294493,-0.529886565,-0.756876483,-0.850680033,-0.010729458
188,CA,0.737961649,0.014144149,0.014144149,1.13994777,Roseville,0.485282789,0.144716394,0.144716394,-0.196118602,-0.090518851,-0.313674806,-0.67338332,-0.423264356,California,Placer County,-0.490847024,-0.491672864,-0.49001013,-0.491298623,-0.500849793,-0.461611496,0.953700816,-0.881540056,-0.110437363,-0.109550869,-0.058062894,0.966378864,1.004376263,-1.210419624,-1.289351546,0.850245944,-0.762081837,1.005390012,-0.18861773,-1.43270048,0.213152214,-1.029561112,-0.454794613,-0.589698771,-0.143865783,2.433789559,0.223272986,-1.22101768,0.385429306,2.117630097,1.06657923,-0.612923489,-0.011656415
189,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Carrollton,-0.244106892,-0.040236969,-0.040236969,-0.219880895,-0.1986773,-0.825521973,-0.786417413,-0.873171058,Texas,Dallas County,0.474557044,0.475894305,0.473225018,0.365536037,0.506849024,1.006393271,-1.255513611,0.747784298,-0.205384656,-0.063818541,-0.378732259,-0.20287491,0.113072248,0.443004324,0.795762628,-0.486804649,-0.258320383,0.007109769,1.173336799,0.244456864,0.190558656,0.930235227,-0.193854407,-0.719102514,-0.016566363,-0.350687143,0.276007723,0.873674042,-1.082467821,0.337879856,0.237735724,-0.487052378,-0.012614843
190,FL,-1.326232407,-0.654708389,-0.654708389,-0.284250644,Coral Springs,-0.009493427,0.908065247,0.908065247,-0.240137277,-0.230803572,-0.937190311,-0.874526246,-0.986831902,Florida,Broward County,0.181109819,0.172059506,0.189879603,0.203949737,0.207198158,0.305065079,-0.774207721,1.158218468,-0.222140061,-0.491179261,-0.378732259,-0.327357425,-0.062280721,-0.196294234,-0.17629645,-0.22731577,0.620582578,1.727763656,-0.047482546,-0.870207709,0.37263615,-0.417867103,-0.218785,-0.754394444,0.219846846,0.154487896,0.470071554,0.567782552,-0.707180206,0.227336363,0.071967023,0.3287789,-0.012889497
191,CT,0.798253399,-0.826907161,-0.826907161,0.783898167,Stamford,0.453435343,,,-0.201182697,-0.219856842,-0.857149322,-0.652430229,-0.866519636,Connecticut,Fairfield County,-0.237064572,-0.241069429,-0.233160937,-0.241791218,-0.217855207,-0.101028449,0.24703772,-0.082186412,-0.222140061,-0.189976687,-0.405454707,2.032860319,2.870559656,-1.130507304,-1.134798219,1.064665702,-0.10826378,-0.599884751,-0.509700275,-1.254663777,-0.762357865,-0.916724353,1.145749458,0.033791992,-0.85310541,0.76190074,1.109216565,0.286273718,-0.816441157,1.189064754,0.071967023,0.426678653,-0.013312922
192,CA,0.737961649,0.014144149,0.014144149,1.13994777,Simi Valley,0.907196382,0.419724849,0.419724849,-0.238968639,-0.271972794,-1.092325047,-0.842237745,-1.10692991,California,Ventura County,-0.281181179,-0.278741105,-0.283528834,-0.294066466,-0.277758354,1.123086813,-0.472371825,-0.844303085,-0.127192767,0.059185652,-0.058062894,1.144051943,0.594460298,-0.949753248,-0.900256768,0.099093926,-0.533424156,-0.258763864,1.16980842,-0.524455272,0.181255427,1.060888316,-0.516290076,-0.401475144,-0.498485596,0.71980282,0.193741533,-0.675732851,0.093275023,1.459896312,0.071967023,-0.21200069,-0.014099691
193,CA,0.737961649,0.014144149,0.014144149,1.13994777,Concord,0.500067921,2.109795688,2.109795688,-0.139244915,0.02132817,0.474593553,-0.29514639,0.319506375,California,Contra Costa County,-0.158869267,-0.162478735,-0.155354985,-0.156481085,-0.161060958,0.187204601,-0.561596963,-0.332087862,-0.171873847,1.525774102,0.636720732,1.916332162,1.524402896,-1.096259167,-1.091414829,0.883023487,-0.294048146,-0.334011119,-0.266242082,-1.089528285,-1.203596756,1.22123529,1.062647481,-0.572052806,-0.062030442,0.990432305,2.284146503,-0.660216616,0.024393119,1.581494155,0.403504425,-0.076805793,-0.014960846
194,CT,0.798253399,-0.826907161,-0.826907161,0.783898167,Hartford,-0.808716322,-1.005504168,-1.005504168,0.044036382,-0.048338246,0.241402368,0.870320893,0.41194298,Connecticut,Hartford County,-0.259195595,-0.264162732,-0.254356517,-0.223749039,-0.244871685,-0.134286109,0.098159203,0.221501774,-0.216554926,-0.215208316,-0.432177154,0.478199081,0.552322143,-0.401783056,-0.498960412,0.545687944,-0.190437634,-0.123318806,-0.802555782,-0.240628644,0.328778068,-0.477254871,0.045479286,-0.077965786,-0.844012594,-0.5311068,-0.563529289,0.286273718,-0.032612594,-0.668065932,1.06657923,0.571197336,-0.01742987
195,WA,1.219521442,1.014212342,1.014212342,1.314412076,Kent,0.371170358,0.18484611,0.18484611,-0.110418527,0.285893968,1.835183399,-0.155908759,1.476044291,Washington,King County,0.282075543,0.296686457,0.267876017,0.355658692,0.402708373,-0.68507963,0.237350419,-0.490965605,-0.021075204,1.543120847,1.652173724,1.39430437,1.81820819,-0.945947899,-1.057521556,1.751628367,-1.155087226,-1.843972693,-0.975446383,-0.816022626,-1.635532417,0.039418709,1.360152557,1.069021938,0.483538502,1.032530225,0.759057912,0.264107668,-0.258260211,-0.060076719,0.071967023,-0.897298963,-0.01909496
196,LA,-1.781662549,-1.723154995,-1.723154995,-1.263387054,Lafayette,-0.694521065,,,-0.02666618,0.252399355,1.831585633,0.378384393,1.603649607,Louisiana,Lafayette Parish,-0.551485521,-0.551686102,-0.551251028,-0.562954442,-0.548813129,-0.961059858,0.214406812,1.518175855,-0.194214387,-0.71037904,-0.485622048,-0.751282052,-0.375010298,0.654201169,0.488011706,-0.541433886,0.956423547,0.152587794,0.739346107,-0.287073002,0.812546009,-0.120928264,-0.569475341,-0.425003098,0.0198049,-1.07236577,-0.462278594,0.171010258,-0.583667826,0.874015798,1.563885333,-0.79939921,-0.019549856
197,TX,-0.416097945,-0.75524743,-0.75524743,-1.263387054,Midland,-0.414093872,,,-0.081397365,-0.109199683,-0.475163599,-0.14292338,-0.426858661,Texas,Midland County,-0.586225343,-0.584117198,-0.58822884,-0.614749701,-0.585021175,1.329050916,-0.572813838,-0.467795934,-0.043415743,-0.688301365,-0.352009812,0.664186404,0.706757713,-1.227543693,-1.117173717,-0.5906002,-0.962157307,-0.133351773,2.831675216,-0.186443561,1.082339668,0.615480057,-0.674183832,-1.177897604,-0.280258019,-1.69782058,-1.4030663,0.541183292,-0.897199252,0.713727733,0.569273126,-1.545302092,-0.020531172
198,AZ,-0.317482706,1.02737184,1.02737184,0.712688246,Surprise,-0.196476654,-0.401202985,-0.401202985,-0.228840449,-0.172619324,-0.731647324,-0.843567349,-0.809689462,Arizona,Maricopa County,1.185470535,1.194066227,1.177043215,1.29886075,1.137681474,0.491774748,-0.000753236,-0.574541917,0.677066663,-0.376059953,0.022104448,-0.071056572,-0.174922801,0.140479113,0.250758793,-0.071622442,-0.068963241,1.466906507,0.051312083,-0.604442776,-0.092525331,0.781765807,-0.338451846,-0.595580759,0.556281028,1.086656122,0.012334038,0.507934218,-0.571791636,0.072575473,-0.259570379,-0.314562336,-0.02163837
